path,Rock ID,type
Stone 32 filtered_v1/Rock32_1939_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_349_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_950_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_134_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1246_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1615_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_677_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_884_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1666_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_598_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_344_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_465_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2026_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_214_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_504_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_148_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_944_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_380_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1930_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1355_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_536_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_573_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1605_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1494_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1161_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1804_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1940_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1819_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1942_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1758_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_841_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1108_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_139_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2059_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1860_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1366_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1407_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_152_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2231_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1985_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_234_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1599_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2216_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1448_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_358_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_815_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_851_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_976_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1767_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1850_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1619_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_627_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1056_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_487_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_175_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1229_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1612_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1323_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_401_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1335_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1606_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1808_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2051_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1278_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1988_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1437_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1480_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2007_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2180_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2027_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1403_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1729_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1027_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1426_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2054_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_75_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_521_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1213_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1295_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_713_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_111_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1102_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1240_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1636_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_806_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1250_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1126_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1585_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2053_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1146_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_160_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_858_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_864_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1974_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_227_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_571_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_788_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_463_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_783_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_552_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_730_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_381_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1337_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2033_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_433_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2130_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1945_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_636_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_343_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_77_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1847_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_610_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_286_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1943_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1326_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2011_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1968_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1724_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2202_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1476_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1713_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2200_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1205_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_755_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_340_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1473_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_288_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_512_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1270_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1370_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_252_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_398_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1972_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_706_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1047_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1592_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2047_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_216_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1392_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_518_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_419_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_57_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_109_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_308_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1790_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_393_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_954_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_522_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_306_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2060_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1815_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_843_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_919_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1384_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1038_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1900_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_302_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_258_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_140_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1853_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_498_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_880_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1351_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1754_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1786_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_297_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2197_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1263_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1902_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1463_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1715_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1631_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_404_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1747_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_511_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_642_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1365_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_127_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1386_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1489_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1135_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1809_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_196_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1420_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2150_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_612_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_390_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1234_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_530_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_654_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_526_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1796_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2188_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_82_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1129_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_45_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_990_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_93_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_80_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1460_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1743_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_567_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_102_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1755_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1415_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2034_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1368_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1354_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1991_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_437_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1402_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1893_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_669_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2174_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_221_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1976_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_299_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2157_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1681_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_549_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1478_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2189_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1272_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1389_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_703_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_418_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_568_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1784_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_721_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_359_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1933_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1373_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2204_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1589_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_618_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_665_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1508_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_539_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1462_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2023_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1782_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1570_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2163_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1963_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_608_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_232_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1483_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1877_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_993_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1550_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_417_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1119_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1121_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1215_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1363_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_159_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1869_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_914_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1090_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_611_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1012_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1319_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_862_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2019_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1436_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1760_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1670_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_44_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1341_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1136_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_836_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2237_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_714_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_460_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_553_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1569_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_395_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_451_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_193_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1888_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_506_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1189_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_920_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2238_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1479_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1152_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_933_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1132_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1557_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2145_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_182_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_904_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1118_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_457_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1712_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1529_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_915_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1687_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1313_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_683_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_947_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_300_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2066_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1579_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1801_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_445_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_893_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2166_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1492_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_88_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2190_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1898_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1879_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_601_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_119_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1668_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_114_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_956_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_597_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1745_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1383_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2207_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1785_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_532_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2073_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1080_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_674_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_405_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_442_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1110_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1159_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1032_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_200_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_908_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_108_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1654_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_987_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_635_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_320_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2214_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1180_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_960_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1125_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1541_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_519_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_969_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_2071_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_925_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1416_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_707_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1776_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_91_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_996_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1016_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1970_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1113_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1921_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1239_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1340_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1421_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1883_filtered.png,32,Uric acid with calcium
Stone 32 filtered_v1/Rock32_1310_filtered.png,32,Uric acid with calcium
